# longitude  latitude
-123.735580     39.157440
-123.736694     39.158386
-123.737526     39.158447
-123.738029     39.158920
-123.738441     39.160858
-123.738861     39.161415
-123.740944     39.162445
-123.742081     39.164032
-123.743752     39.165390
-123.744057     39.165916
-123.744080     39.167694
-123.746529     39.170197
-123.748970     39.171722
-123.750443     39.173080
-123.751137     39.173416
-123.752747     39.173477
-123.753113     39.174088
-123.753166     39.178444
-123.753609     39.178894
-123.755081     39.179443
-123.756248     39.180305
-123.756500     39.180893
-123.756584     39.182190
-123.757248     39.183388
-123.757248     39.186249
-123.757553     39.186890
-123.760971     39.190338
-123.761581     39.190750
-123.762581     39.190811
-123.763138     39.190666
-123.763885     39.190666
-123.764359     39.191055
-123.765221     39.191750
-123.765831     39.192551
-123.766029     39.192665
-123.768303     39.192528
-123.770386     39.191559
-123.771027     39.192001
-123.771332     39.193939
-123.772163     39.194977
-123.772552     39.196106
-123.773972     39.198387
-123.773415     39.198914
-123.772636     39.199196
-123.771027     39.199142
-123.770805     39.199783
-123.770859     39.200363
-123.770775     39.201172
-123.770691     39.201218
-123.771057     39.201447
-123.771164     39.201782
-123.771721     39.202469
-123.772331     39.202866
-123.772331     39.202805
-123.772552     39.203079
-123.772636     39.203362
-123.772636     39.203949
-123.772552     39.204056
-123.772469     39.204330
-123.772469     39.204636
-123.772858     39.205139
-123.773193     39.205551
-123.773247     39.205948
-123.773193     39.206528
-123.773720     39.207779
-123.774307     39.208694
-123.774666     39.209831
-123.775719     39.210922
-123.776581     39.212723
-123.776421     39.213364
-123.775887     39.213890
-123.775108     39.214050
-123.775024     39.214050
-123.774139     39.214806
-123.773331     39.214973
-123.771057     39.214943
-123.770943     39.214996
-123.770859     39.214943
-123.770859     39.215225
-123.771057     39.215752
-123.771553     39.216415
-123.771469     39.216995
-123.771637     39.217392
-123.772247     39.217972
-123.772720     39.218475
-123.772804     39.218643
-123.773636     39.219833
-123.775307     39.219940
-123.776054     39.220276
-123.777084     39.221306
-123.777473     39.222504
-123.778053     39.222977
-123.778221     39.223587
-123.778053     39.224220
-123.775970     39.226364
-123.775391     39.226639
-123.772141     39.226837
-123.771774     39.227470
-123.772667     39.227585
-123.773888     39.228363
-123.775391     39.228416
-123.776497     39.229218
-123.778137     39.229141
-123.780693     39.231583
-123.780724     39.232162
-123.780029     39.234001
-123.779137     39.234863
-123.778999     39.235138
-123.779221     39.235886
-123.779305     39.236115
-123.779053     39.236801
-123.778442     39.237389
-123.777443     39.237335
-123.776527     39.238472
-123.775970     39.239059
-123.776611     39.239059
-123.777863     39.238998
-123.778168     39.239273
-123.778252     39.239334
-123.778610     39.239555
-123.779221     39.239838
-123.779640     39.240219
-123.779747     39.240334
-123.780029     39.240753
-123.780029     39.241196
-123.779999     39.242058
-123.779999     39.242584
-123.780640     39.243439
-123.781830     39.244331
-123.782166     39.245529
-123.782692     39.246002
-123.783028     39.246223
-123.783386     39.246552
-123.783386     39.246971
-123.783333     39.247192
-123.783333     39.248055
-123.783279     39.248718
-123.783554     39.249138
-123.783585     39.249306
-123.783859     39.249588
-123.784081     39.249939
-123.784164     39.250107
-123.784248     39.250778
-123.785164     39.250610
-123.785362     39.250717
-123.785721     39.250885
-123.787277     39.252197
-123.787498     39.252838
-123.787582     39.252945
-123.787582     39.253334
-123.787109     39.253754
-123.786499     39.254135
-123.785858     39.254196
-123.786026     39.254723
-123.786026     39.255692
-123.785942     39.256279
-123.785858     39.256332
-123.785721     39.256607
-123.785721     39.256668
-123.785362     39.257080
-123.785057     39.257362
-123.785027     39.257751
-123.785027     39.258224
-123.785805     39.257477
-123.786552     39.257477
-123.786972     39.257690
-123.787804     39.258774
-123.788025     39.260422
-123.788971     39.261505
-123.789001     39.261581
-123.789612     39.263641
-123.789719     39.266190
-123.790192     39.266525
-123.790749     39.267059
-123.791138     39.267441
-123.791443     39.267838
-123.791664     39.268250
-123.791664     39.268585
-123.791611     39.269501
-123.791664     39.269775
-123.792358     39.270477
-123.792580     39.270859
-123.792580     39.271332
-123.792664     39.271439
-123.793251     39.271561
-123.794525     39.270805
-123.796196     39.270668
-123.796532     39.270111
-123.797279     39.269913
-123.799637     39.269974
-123.800331     39.270416
-123.800529     39.272247
-123.803665     39.275307
-123.804222     39.278336
-123.805191     39.279419
-123.804916     39.280693
-123.803391     39.282135
-123.803276     39.282806
-123.804054     39.284195
-123.804054     39.290749
-123.803696     39.291275
-123.802193     39.291809
-123.800720     39.291641
-123.799416     39.290863
-123.798080     39.290749
-123.797470     39.291138
-123.797302     39.292915
-123.798363     39.293884
-123.798386     39.298058
-123.798111     39.298637
-123.796608     39.299164
-123.795418     39.300140
-123.795776     39.300720
-123.800331     39.300858
-123.801750     39.301636
-123.803223     39.300888
-123.803413     39.299583
-123.804001     39.299110
-123.804810     39.298996
-123.805664     39.299164
-123.806664     39.300079
-123.807358     39.301140
-123.807945     39.301613
-123.809502     39.301582
-123.810219     39.301888
-123.811386     39.304169
-123.811470     39.305473
-123.811470     39.305527
-123.812363     39.306389
-123.812469     39.308273
-123.811943     39.308838
-123.810387     39.309418
-123.809608     39.311195
-123.808861     39.311554
-123.806526     39.311691
-123.806000     39.312248
-123.805664     39.313522
-123.805222     39.313858
-123.804443     39.314056
-123.803970     39.313644
-123.803497     39.313194
-123.803223     39.313477
-123.802887     39.313782
-123.802635     39.313889
-123.802635     39.314331
-123.802582     39.314751
-123.802498     39.314865
-123.802277     39.315079
-123.801918     39.315552
-123.801804     39.315948
-123.801804     39.316635
-123.801720     39.317337
-123.801804     39.318306
-123.802330     39.319031
-123.803139     39.319199
-123.804665     39.320641
-123.805443     39.320862
-123.806694     39.321693
-123.807526     39.321808
-123.809135     39.323227
-123.809692     39.324356
-123.809303     39.324944
-123.808083     39.325745
-123.806442     39.325699
-123.806084     39.326279
-123.807137     39.327362
-123.808693     39.327637
-123.809860     39.326721
-123.810692     39.326523
-123.811165     39.326027
-123.813416     39.326752
-123.814026     39.327255
-123.814140     39.327888
-123.813782     39.329086
-123.816582     39.331581
-123.817360     39.331635
-123.819000     39.333115
-123.819832     39.333168
-123.820778     39.334305
-123.820915     39.334862
-123.820557     39.335388
-123.819916     39.335808
-123.819054     39.335693
-123.818443     39.336029
-123.818886     39.336609
-123.818085     39.337753
-123.818611     39.338333
-123.821053     39.338470
-123.821526     39.339005
-123.821526     39.342728
-123.822060     39.343170
-123.822830     39.343338
-123.824860     39.343307
-123.827026     39.345245
-123.827080     39.345306
-123.827332     39.346390
-123.828972     39.347862
-123.829193     39.348389
-123.828415     39.350113
-123.828056     39.351891
-123.827110     39.352966
-123.825554     39.353500
-123.825165     39.354057
-123.823692     39.354362
-123.824860     39.355972
-123.825027     39.357277
-123.825775     39.358414
-123.825775     39.359055
-123.826752     39.360062
-123.826752     39.360695
-123.826332     39.361282
-123.825668     39.361610
-123.820221     39.361664
-123.819168     39.360748
-123.818275     39.360748
-123.817581     39.361115
-123.819557     39.362167
-123.821556     39.364166
-123.822441     39.364388
-123.825111     39.365860
-123.826668     39.365784
-123.827553     39.366913
-123.827583     39.368752
-123.827415     39.369331
-123.826775     39.369858
-123.825333     39.370499
-123.824890     39.371750
-123.822914     39.373833
-123.823387     39.374283
-123.823303     39.374969
-123.822914     39.375473
-123.819275     39.376831
-123.820084     39.376892
-123.821640     39.377441
-123.823219     39.377533
-123.823944     39.377945
-123.824165     39.378502
-123.824112     39.379837
-123.823219     39.380974
-123.822914     39.382858
-123.822441     39.383446
-123.822418     39.386360
-123.820946     39.387802
-123.820663     39.388367
-123.820831     39.390839
-123.821671     39.391968
-123.821609     39.393219
-123.821167     39.393753
-123.820831     39.394135
-123.823219     39.396637
-123.823502     39.396942
-123.823471     39.397614
-123.823471     39.397858
-123.823387     39.398254
-123.823303     39.398361
-123.823303     39.398422
-123.822998     39.398727
-123.822556     39.399002
-123.822418     39.399002
-123.821671     39.399055
-123.821999     39.399414
-123.821999     39.399529
-123.823029     39.400467
-123.823219     39.405472
-123.822945     39.406029
-123.822388     39.406555
-123.821136     39.406967
-123.820831     39.408173
-123.819885     39.409027
-123.817749     39.409164
-123.816582     39.410889
-123.816528     39.413361
-123.816025     39.413803
-123.815666     39.415085
-123.813416     39.416809
-123.815918     39.416832
-123.816444     39.417305
-123.816498     39.417305
-123.818085     39.418999
-123.818085     39.420303
-123.818611     39.420837
-123.819443     39.421005
-123.820915     39.422531
-123.821083     39.423172
-123.820641     39.424416
-123.819557     39.425446
-123.818886     39.425804
-123.813583     39.425835
-123.812195     39.426613
-123.811386     39.426613
-123.810081     39.428284
-123.811470     39.429001
-123.812332     39.429169
-123.816719     39.429245
-123.818886     39.430328
-123.819862     39.432831
-123.819969     39.434082
-123.821304     39.435638
-123.821526     39.437531
-123.822609     39.438583
-123.822388     39.439224
-123.821861     39.439751
-123.821053     39.439972
-123.817970     39.440170
-123.817444     39.440643
-123.815971     39.441223
-123.815834     39.442245
-123.817802     39.443443
-123.818138     39.444000
-123.818359     39.446365
-123.816582     39.449051
-123.816612     39.452087
-123.815971     39.453217
-123.814636     39.454109
-123.813942     39.454224
-123.812637     39.456360
-123.812248     39.457672
-123.811165     39.458527
-123.810860     39.459808
-123.811691     39.460922
-123.811638     39.462143
-123.809166     39.464722
-123.809219     39.467804
-123.808220     39.469467
-123.807137     39.471779
-123.805832     39.473328
-123.805832     39.477165
-123.804970     39.478302
-123.804916     39.480835
-123.803970     39.481918
-123.804085     39.485695
-123.804474     39.486282
-123.805138     39.486610
-123.805969     39.486725
-123.807526     39.488190
-123.807472     39.490082
-123.806137     39.490784
-123.801109     39.490860
-123.800415     39.490524
-123.799782     39.490028
-123.798973     39.489975
-123.797806     39.490997
-123.795609     39.494278
-123.795502     39.496170
-123.794998     39.497276
-123.794472     39.497833
-123.793167     39.498413
-123.792053     39.499329
-123.791275     39.500999
-123.790749     39.501419
-123.790390     39.502724
-123.789024     39.504272
-123.788193     39.506638
-123.787636     39.507217
-123.787361     39.508362
-123.786942     39.508888
-123.786858     39.509003
-123.786720     39.509338
-123.786720     39.509811
-123.786499     39.510025
